last_name,first_name,full_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,icpsr_id,wikipedia_id
Harder,Josh,Josh Harder,1986-08-01,M,rep,CA,10,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0510,202-225-4540,,RepJoshHarder,,,,H001090,,N00040853,,,412754,179326,Josh Harder,21930,Josh Harder
Porter,Katie,Katie Porter,1974-01-03,F,rep,CA,45,Democrat,https://porter.house.gov,1117 Longworth House Office Building Washington DC 20515-0545,202-225-5611,,RepKatiePorter,,,,P000618,,N00040865,,,412758,179393,Katie Porter,21954,Katie Porter
Levin,Mike,Mike Levin,1978-10-28,M,rep,CA,49,Democrat,https://mikelevin.house.gov,1030 Longworth House Office Building Washington DC 20515-0549,202-225-3906,,RepMikeLevin,,,,L000593,,N00040667,,,412760,179416,,21939,Mike Levin
Neguse,Joe,Joe Neguse,1984-05-13,M,rep,CO,2,Democrat,https://neguse.house.gov,1419 Longworth House Office Building Washington DC 20515-0602,202-225-2161,,RepJoeNeguse,,,,N000191,,N00041080,,,412761,151075,Joe Neguse,21948,Joe Neguse
Crow,Jason,Jason Crow,1979-03-15,M,rep,CO,6,Democrat,https://crow.house.gov,1229 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,RepJasonCrow,,,,C001121,,N00040876,,,412762,180218,Jason Crow,21912,Jason Crow
Hayes,Jahana,Jahana Hayes,1973-03-08,F,rep,CT,5,Democrat,https://hayes.house.gov,1415 Longworth House Office Building Washington DC 20515-0705,202-225-4476,,RepJahanaHayes,,,,H001081,,N00043421,,,412763,181744,Jahana Hayes,21931,Jahana Hayes
Waltz,Michael,Michael Waltz,1974-01-31,M,rep,FL,6,Republican,https://waltz.house.gov,213 Cannon House Office Building Washington DC 20515-0906,202-225-2706,,RepMichaelWaltz,,,,W000823,,N00042403,,,412764,182261,Michael Waltz,21981,Michael Waltz
Steube,W.,W. Gregory Steube,1978-05-19,M,rep,FL,17,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,RepGregSteube,,,,S001214,,N00042808,,,412766,117248,Greg Steube,21971,Greg Steube
McBath,Lucy,Lucy McBath,1960-06-01,F,rep,GA,6,Democrat,https://mcbath.house.gov,1513 Longworth House Office Building Washington DC 20515-1006,202-225-4501,,replucymcbath,,,,M001208,,N00042813,,,412769,178538,Lucy McBath,21944,Lucy McBath
San Nicolas,Michael,Michael F. Q. San Nicolas,1981-01-30,M,rep,GU,0,Democrat,https://sannicolas.house.gov,1632 Longworth House Office Building Washington DC 20515-5301,202-225-1188,,GuamCongressman,CongressmanMichaelF.Q.SanNicolas,,UCVroMJWH3jsh4shPSlp24sw,S001204,,N00042619,,,412770,,,,Michael San Nicolas
Axne,Cynthia,Cynthia Axne,1965-04-20,F,rep,IA,3,Democrat,https://axne.house.gov,1034 Longworth House Office Building Washington DC 20515-1503,202-225-5476,,RepCindyAxne,,,,A000378,,N00041104,,,412772,179226,Cindy Axne,21902,Cindy Axne
Fulcher,Russ,Russ Fulcher,1973-07-19,M,rep,ID,1,Republican,https://fulcher.house.gov,1520 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,RepRussFulcher,,,,F000469,,N00041335,,,412773,33091,Russ Fulcher,21920,Russ Fulcher
García,Jesús,"Jesús G. ""Chuy"" García",1956-04-12,M,rep,IL,4,Democrat,https://chuygarcia.house.gov,1519 Longworth House Office Building Washington DC 20515-1304,202-225-8203,,RepChuyGarcia,,,,G000586,,N00042114,,,412774,6261,Jesus Garcia,21921,"Jesús ""Chuy"" García"
Casten,Sean,Sean Casten,1971-11-23,M,rep,IL,6,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,RepCasten,,,,C001117,,N00041338,,,412775,176982,Sean Casten,21906,Sean Casten
Underwood,Lauren,Lauren Underwood,1986-10-04,F,rep,IL,14,Democrat,https://underwood.house.gov,1130 Longworth House Office Building Washington DC 20515-1314,202-225-2976,,RepUnderwood,,,,U000040,,N00041569,,,412776,177001,,21979,Lauren Underwood
Baird,James,James R. Baird,1945-06-04,M,rep,IN,4,Republican,https://baird.house.gov,1314 Longworth House Office Building Washington DC 20515-1404,202-225-5037,,RepJimBaird,,,,B001307,,N00041954,,,412777,86013,James Baird,21903,Jim Baird (politician)
Pence,Greg,Greg Pence,1956-11-14,M,rep,IN,6,Republican,https://pence.house.gov,211 Cannon House Office Building Washington DC 20515-1406,202-225-3021,,RepGregPence,,,,P000615,,N00041956,,,412778,177876,Greg Pence,21952,Greg Pence
Davids,Sharice,Sharice Davids,1980-05-22,F,rep,KS,3,Democrat,https://davids.house.gov,1541 Longworth House Office Building Washington DC 20515-1603,202-225-2865,,RepDavids,,,,D000629,,N00042626,,,412780,181201,Sharice Davids,21914,Sharice Davids
Trahan,Lori,Lori Trahan,1973-10-27,F,rep,MA,3,Democrat,https://trahan.house.gov,2439 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,RepLoriTrahan,,,,T000482,,N00041808,,,412781,182310,Lori Trahan,21977,Lori Trahan
Pressley,Ayanna,Ayanna Pressley,1974-02-03,F,rep,MA,7,Democrat,https://pressley.house.gov,1108 Longworth House Office Building Washington DC 20515-2107,202-225-5111,,RepPressley,,,,P000617,,N00042581,,,412782,122700,Ayanna Pressley,21955,Ayanna Pressley
Trone,David,David J. Trone,1955-09-21,M,rep,MD,6,Democrat,https://trone.house.gov,1110 Longworth House Office Building Washington DC 20515-2006,202-225-2721,,repdavidtrone,,,,T000483,,N00039122,,,412783,167336,David Trone,21978,David Trone
Slotkin,Elissa,Elissa Slotkin,1976-07-10,F,rep,MI,8,Democrat,https://slotkin.house.gov,1210 Longworth House Office Building Washington DC 20515-2208,202-225-4872,,RepSlotkin,,,,S001208,,N00041357,,,412784,181080,Elissa Slotkin,21965,Elissa Slotkin
Levin,Andy,Andy Levin,1960-08-01,M,rep,MI,9,Democrat,https://andylevin.house.gov,312 Cannon House Office Building Washington DC 20515-2209,202-225-4961,,RepAndyLevin,,,,L000592,,N00042149,,,412785,66287,Andy Levin,21940,Andy Levin
Stevens,Haley,Haley M. Stevens,1983-06-24,F,rep,MI,11,Democrat,https://stevens.house.gov,1510 Longworth House Office Building Washington DC 20515-2211,202-225-8171,,RepHaleyStevens,,,,S001215,,N00040915,,,412786,181092,Haley Stevens,21972,Haley Stevens
Tlaib,Rashida,Rashida Tlaib,1976-07-24,F,rep,MI,13,Democrat,https://tlaib.house.gov,1628 Longworth House Office Building Washington DC 20515-2213,202-225-5126,,RepRashida,,,,T000481,,N00042649,,,412787,105368,Rashida Tlaib,21975,Rashida Tlaib
Hagedorn,Jim,Jim Hagedorn,1962-08-04,M,rep,MN,1,Republican,https://hagedorn.house.gov,1433 Longworth House Office Building Washington DC 20515-2301,202-225-2472,,RepHagedorn,,,,H001088,,N00031390,,,412788,146027,Jim Hagedorn,21929,Jim Hagedorn
Craig,Angie,Angie Craig,1972-02-14,F,rep,MN,2,Democrat,https://craig.house.gov,2442 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,,RepAngieCraig,,,,C001119,,N00037039,,,412789,166261,Angie Craig,21910,Angie Craig
Phillips,Dean,Dean Phillips,1969-01-20,M,rep,MN,3,Democrat,https://phillips.house.gov,2452 Rayburn House Office Building Washington DC 20515-2303,202-225-2871,,RepDeanPhillips,,,,P000616,,N00041134,,,412790,181357,Dean Phillips,21953,Dean Phillips
Omar,Ilhan,Ilhan Omar,1981-10-04,F,rep,MN,5,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,Ilhan,,,,O000173,,N00043581,,,412791,171628,Ilhan Omar,21950,Ilhan Omar
Stauber,Pete,Pete Stauber,1966-05-10,M,rep,MN,8,Republican,https://stauber.house.gov,461 Cannon House Office Building Washington DC 20515-2308,202-225-6211,,RepPeteStauber,,,,S001212,,N00041511,,,412792,159954,Pete Stauber,21969,Pete Stauber
Guest,Michael,Michael Guest,1970-02-04,M,rep,MS,3,Republican,https://guest.house.gov,418 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,RepMichaelGuest,,,,G000591,,N00042458,,,412793,,Michael Guest,21927,Michael Guest (politician)
Armstrong,Kelly,Kelly Armstrong,1976-10-08,M,rep,ND,0,Republican,https://armstrong.house.gov,1740 Longworth House Office Building Washington DC 20515-3400,202-225-2611,,RepArmstrongND,,,,A000377,,N00042868,,,412794,139338,Kelly Armstrong,21901,Kelly Armstrong
Pappas,Chris,Chris Pappas,1980-06-04,M,rep,NH,1,Democrat,https://pappas.house.gov,319 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,RepChrisPappas,,,,P000614,,N00042161,,,412795,42635,Chris Pappas,21951,Chris Pappas (politician)
Van Drew,Jefferson,Jefferson Van Drew,1953-02-23,M,rep,NJ,2,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,CongressmanJVD,,,,V000133,,N00042164,,,412796,24685,Jeff Van Drew,21980,Jeff Van Drew
Kim,Andy,Andy Kim,1982-07-12,M,rep,NJ,3,Democrat,https://kim.house.gov,2444 Rayburn House Office Building Washington DC 20515-3003,202-225-4765,,RepAndyKimNJ,,,,K000394,,N00041370,,,412797,179640,Andrew Kim (New Jersey),21937,Andy Kim (politician)
Malinowski,Tom,Tom Malinowski,1965-09-23,M,rep,NJ,7,Democrat,https://malinowski.house.gov,1318 Longworth House Office Building Washington DC 20515-3007,202-225-5361,,RepMalinowski,,,,M001203,,N00041843,,,412798,179645,Tom Malinowski,21942,Tom Malinowski
Sherrill,Mikie,Mikie Sherrill,1972-01-19,F,rep,NJ,11,Democrat,https://sherrill.house.gov,1414 Longworth House Office Building Washington DC 20515-3011,202-225-5034,,RepSherrill,,,,S001207,,N00041154,,,412799,179651,Mikie Sherrill,21964,Mikie Sherrill
Haaland,Debra,Debra A. Haaland,1960-12-02,F,rep,NM,1,Democrat,https://haaland.house.gov,1421 Longworth House Office Building Washington DC 20515-3101,202-225-6316,,RepDebHaaland,,,,H001080,,N00040933,,,412800,149368,Debra Haaland,21928,Deb Haaland
Lee,Susie,Susie Lee,1966-11-07,F,rep,NV,3,Democrat,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,,RepSusieLee,,,,L000590,,N00037247,,,412802,169344,Susie Lee,21938,Susie Lee
Ocasio-Cortez,Alexandria,Alexandria Ocasio-Cortez,1989-10-13,F,rep,NY,14,Democrat,https://ocasio-cortez.house.gov,216 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,RepAOC,,,,O000172,,N00041162,,,412804,180416,Alexandria Ocasio-Cortez,21949,Alexandria Ocasio-Cortez
Delgado,Antonio,Antonio Delgado,1977-01-19,M,rep,NY,19,Democrat,https://delgado.house.gov,1007 Longworth House Office Building Washington DC 20515-3219,202-225-5614,,repdelgado,,,,D000630,,N00040741,,,412805,180313,Antonio Delgado (New York),21916,Antonio Delgado (politician)
Gonzalez,Anthony,Anthony Gonzalez,1984-09-19,M,rep,OH,16,Republican,https://anthonygonzalez.house.gov,2458 Rayburn House Office Building Washington DC 20515-3516,202-225-3876,,RepAGonzalez,,,,G000588,,N00041690,,,412807,178867,Anthony Gonzalez,21924,Anthony Gonzalez
Dean,Madeleine,Madeleine Dean,1959-06-06,F,rep,PA,4,Democrat,https://dean.house.gov,120 Cannon House Office Building Washington DC 20515-3804,202-225-4731,,RepDean,,,,D000631,,N00042894,,,412809,136484,Madeleine Dean,21915,Madeleine Dean
Houlahan,Chrissy,Chrissy Houlahan,1967-06-05,F,rep,PA,6,Democrat,https://houlahan.house.gov,1218 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,RepHoulahan,,,,H001085,,N00040949,,,412810,178893,Chrissy Houlahan,21934,Chrissy Houlahan
Meuser,Daniel,Daniel Meuser,1964-02-10,M,rep,PA,9,Republican,https://meuser.house.gov,414 Cannon House Office Building Washington DC 20515-3809,202-225-6511,,RepMeuser,,,,M001204,,N00029416,,,412811,102438,Dan Meuser,21945,Dan Meuser
Joyce,John,John Joyce,1957-02-08,M,rep,PA,13,Republican,https://johnjoyce.house.gov,1221 Longworth House Office Building Washington DC 20515-3813,202-225-2431,,RepJohnJoyce,,,,J000302,,N00043242,,,412812,178911,John Joyce (Pennsylvania),21936,John Joyce (American politician)
Reschenthaler,Guy,Guy Reschenthaler,1983-04-17,M,rep,PA,14,Republican,https://reschenthaler.house.gov,409 Cannon House Office Building Washington DC 20515-3814,202-225-2065,,GReschenthaler,,,,R000610,,N00041871,,,412813,166004,Guy Reschenthaler,21956,Guy Reschenthaler
Timmons,William,William R. Timmons IV,1984-04-30,M,rep,SC,4,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,RepTimmons,,,,T000480,,N00042715,,,412815,168923,William Timmons,21974,William Timmons
Johnson,Dusty,Dusty Johnson,1976-09-30,M,rep,SD,0,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,RepDustyJohnson,,,,J000301,,N00040559,,,412816,48307,Dusty Johnson,21935,Dusty Johnson
Burchett,Tim,Tim Burchett,1964-08-25,M,rep,TN,2,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,RepTimBurchett,,,,B001309,,N00041594,,,412817,24379,Tim Burchett,21905,Tim Burchett
Rose,John,John Rose,1965-02-23,M,rep,TN,6,Republican,https://johnrose.house.gov,1124 Longworth House Office Building Washington DC 20515-4206,202-225-4231,,RepJohnRose,,,,R000612,,N00041599,,,412818,180452,John Rose (Tennessee),21959,John Rose (Tennessee politician)
Green,Mark,Mark E. Green,1964-11-08,M,rep,TN,7,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,RepMarkGreen,,,,G000590,,N00041873,,,412819,139030,Mark Green (Tennessee),21926,Mark E. Green
Crenshaw,Dan,Dan Crenshaw,1984-03-14,M,rep,TX,2,Republican,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,RepDanCrenshaw,,,,C001120,,N00042224,,,412820,177270,Daniel Crenshaw,21911,Dan Crenshaw
Taylor,Van,Van Taylor,1972-08-01,M,rep,TX,3,Republican,https://vantaylor.house.gov,1404 Longworth House Office Building Washington DC 20515-4303,202-225-4201,,RepVanTaylor,,,,T000479,,N00027709,,,412821,147737,Van Taylor,21973,Van Taylor
Gooden,Lance,Lance Gooden,1982-12-01,M,rep,TX,5,Republican,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,,,,,,G000589,,N00042237,,,412822,177282,Lance Gooden,21925,Lance Gooden
Wright,Ron,Ron Wright,1953-04-08,M,rep,TX,6,Republican,https://wright.house.gov,1725 Longworth House Office Building Washington DC 20515-4306,202-225-2002,,RepRonWright,,,,W000827,,N00042240,,,412823,78666,Ronald Wright,21984,Ron Wright (politician)
Fletcher,Lizzie,Lizzie Fletcher,1975-02-13,F,rep,TX,7,Democrat,https://fletcher.house.gov,119 Cannon House Office Building Washington DC 20515-4307,202-225-2571,,RepFletcher,,,,F000468,,N00041194,,,412824,177031,Lizzie Pannill Fletcher,21919,Lizzie Fletcher
Escobar,Veronica,Veronica Escobar,1969-09-15,F,rep,TX,16,Democrat,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,RepEscobar,,,,E000299,,N00041702,,,412825,99345,Veronica Escobar,21917,Veronica Escobar
Roy,Chip,Chip Roy,1972-08-07,M,rep,TX,21,Republican,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,RepChipRoy,,,,R000614,,N00042268,,,412826,177319,Chip Roy,21961,Chip Roy
Garcia,Sylvia,Sylvia R. Garcia,1950-09-06,F,rep,TX,29,Democrat,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,,RepSylviaGarcia,,,,G000587,,N00042282,,,412827,49734,Sylvia Garcia,21922,Sylvia Garcia
Allred,Colin,Colin Z. Allred,1983-04-15,M,rep,TX,32,Democrat,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,RepColinAllred,,,,A000376,,N00040989,,,412828,177357,Colin Allred,21900,Colin Allred
Luria,Elaine,Elaine G. Luria,1975-08-15,F,rep,VA,2,Democrat,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,RepElaineLuria,,,,L000591,,N00042293,,,412830,179677,Elaine Luria,21941,Elaine Luria
Cline,Ben,Ben Cline,1972-02-29,M,rep,VA,6,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,RepBenCline,,,,C001118,,N00042296,,,412832,50959,Ben Cline,21908,Ben Cline
Spanberger,Abigail,Abigail Davis Spanberger,1979-08-07,F,rep,VA,7,Democrat,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,RepSpanberger,,,,S001209,,N00041418,,,412833,179682,Abigail Spanberger,21966,Abigail Spanberger
Wexton,Jennifer,Jennifer Wexton,1968-05-27,F,rep,VA,10,Democrat,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,,RepWexton,,,,W000825,,N00041002,,,412834,147013,Jennifer Wexton,21983,Jennifer Wexton
Schrier,Kim,Kim Schrier,1968-08-23,F,rep,WA,8,Democrat,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,RepKimSchrier,,,,S001216,,N00041606,,,412835,181124,Kim Schrier,21962,Kim Schrier
Steil,Bryan,Bryan Steil,1981-03-30,M,rep,WI,1,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,RepBryanSteil,,,,S001213,,N00043379,,,412836,181289,Bryan Steil,21970,Bryan Steil
Miller,Carol,Carol D. Miller,1950-11-04,F,rep,WV,3,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,,RepCarolMiller,,,,M001205,,N00041542,,,412837,52123,Carol Miller (West Virginia),21946,Carol Miller (politician)
Scott,Rick,Rick Scott,1952-12-01,M,sen,FL,,Republican,https://www.rickscott.senate.gov,716 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact_rick,SenRickScott,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,,N00043290,S404,,412838,124204,Rick Scott,41903,Rick Scott
Braun,Mike,Mike Braun,1954-03-24,M,sen,IN,,Republican,https://www.braun.senate.gov,374 Russell Senate Office Building Washington DC 20510,202-224-4814,http://www.braun.senate.gov/contact-mike,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,Mike Braun,41900,Mike Braun
Hawley,Joshua,Josh Hawley,1979-12-31,M,sen,MO,,Republican,https://www.hawley.senate.gov,212 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,SenHawleyPress,,,,H001089,,N00041620,S399,,412840,169716,Josh Hawley,41901,Josh Hawley
Romney,Mitt,Mitt Romney,1947-03-12,M,sen,UT,,Republican,https://www.romney.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,SenatorRomney,,,,R000615,,N00000286,S401,,412841,21942,Mitt Romney,41902,Mitt Romney
Golden,Jared,Jared F. Golden,1982-07-25,M,rep,ME,2,Democrat,https://golden.house.gov,1222 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,repgolden,,,,G000592,,N00041668,,,412842,151420,Jared Golden,21923,Jared Golden
Keller,Fred,Fred Keller,1965-10-23,M,rep,PA,12,Republican,https://keller.house.gov,1717 Longworth House Office Building Washington DC 20515-3812,202-225-3731,,RepFredKeller,CongressmanFredKeller,,UC_IluBx9m7HWoNhEYSoPQNQ,K000395,,N00044065,,,412843,119553,,21985,Fred Keller (politician)
Bishop,Dan,Dan Bishop,1964-07-01,M,rep,NC,9,Republican,https://danbishop.house.gov/,1207 Longworth House Office Building Washington DC 20515-3309,202-225-1976,,RepDanBishop,repdanbishop,,,B001311,,N00044335,,,412844,92423,Dan Bishop,21986,Dan Bishop
Murphy,Gregory,Gregory F. Murphy,1963-03-05,M,rep,NC,3,Republican,https://gregmurphy.house.gov/,313 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,RepGregMurphy,RepGregMurphy,,,M001210,,N00044027,,,412845,166135,Gregory Murphy,21987,Greg Murphy (politician)
Mfume,Kweisi,Kweisi Mfume,1948-10-24,M,rep,MD,7,Democrat,,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,RepKweisiMfume,RepKweisiMfume,,,M000687,798,N00001799,,,407672,,,15433,Kweisi Mfume
Tiffany,Thomas,Thomas P. Tiffany,1957-12-30,M,rep,WI,7,Republican,,1719 Longworth House Office Building Washington DC 20515-4907,202-225-3365,,,,,,T000165,,N00045307,,,456791,,Tom Tiffany,,Tom Tiffany
Garcia,Mike,Mike Garcia,1976-04-24,M,rep,CA,25,Republican,,1535 Longworth House Office Building Washington DC 20515-0525,202-225-1956,,repmikegarcia,RepMikeGarcia,,,G000061,,N00044298,,,456792,,Mike Garcia,,Mike Garcia (politician)
Jacobs,Chris,Chris Jacobs,1966-11-28,M,rep,NY,27,Republican,,214 Cannon House Office Building Washington DC 20515-3227,202-225-5265,,,,,,J000020,,N00044575,,,456793,,Christopher Jacobs,,Chris Jacobs (politician)
Kelly,Mark,Mark Kelly,1964-02-21,M,sen,AZ,,Democrat,https://www.kelly.senate.gov,B40B Dirksen Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,,Mark Kelly,,Mark Kelly
Lummis,Cynthia,Cynthia M. Lummis,1954-09-10,F,sen,WY,,Republican,https://www.lummis.senate.gov,G12 Dirksen Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov,SenLummis,,,,L000571,1960,N00029788,S410,1031365,412294,15546,Cynthia Lummis,20953,Cynthia Lummis
Issa,Darrell,Darrell Issa,1953-11-01,M,rep,CA,50,Republican,https://issa.house.gov,2300 Rayburn House Office Building Washington DC 20515-0550,202-225-5672,,,,,,I000056,1640,N00007017,,90066,400196,16553,Darrell Issa,20107,Darrell Issa
Sessions,Pete,Pete Sessions,1955-03-22,M,rep,TX,17,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,,,,,S000250,1525,N00005681,,36807,400367,288,Pete Sessions,29759,Pete Sessions
Valadao,David,David G. Valadao,1977-04-14,M,rep,CA,21,Republican,https://valadao.house.gov,1728 Longworth House Office Building Washington DC 20515-0521,202-225-4695,,,,,,V000129,2105,N00033367,,623702,412515,120200,David G. Valadao,21307,David Valadao
Tuberville,Tommy,Tommy Tuberville,1954-09-18,M,sen,AL,,Republican,https://www.tuberville.senate.gov,B40A Dirksen Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov,SenTuberville,,,,T000278,,,S412,,456796,188306,Tommy Tuberville,,Tommy Tuberville
Hickenlooper,John,John W. Hickenlooper,1952-02-07,M,sen,CO,,Democrat,https://www.hickenlooper.senate.gov,B85 Russell Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov,,,,,H000273,,,S408,,456797,,John Hickenlooper,,John Hickenlooper
Hagerty,Bill,Bill Hagerty,1959-08-14,M,sen,TN,,Republican,https://www.hagerty.senate.gov,B11 Russell Senate Office Building Washington DC 20510,202-224-4944,https://www.hagerty.senate.gov,SenatorHagerty,,,,H000601,,,S407,,456798,128466,Bill Hagerty,,Bill Hagerty (politician)
Carl,Jerry,Jerry L. Carl,1958-06-17,M,rep,AL,1,Republican,,1330 Longworth House Office Building Washington DC 20515-0101,202-225-4931,,RepJerryCarl,,,,C001054,,,,,456799,,,,Jerry Carl
Moore,Barry,Barry Moore,1966-09-26,M,rep,AL,2,Republican,,1504 Longworth House Office Building Washington DC 20515-0102,202-225-2901,,RepBarryMoore,,,,M001212,,,,,456800,,,,Barry Moore (Alabama politician)
Obernolte,Jay,Jay Obernolte,1970-08-18,M,rep,CA,8,Republican,,1029 Longworth House Office Building Washington DC 20515-0508,202-225-5861,,JayObernolte,,,,O000019,,,,,456801,,Jay Obernolte,,Jay Obernolte
Kim,Young,Young Kim,1962-10-18,F,rep,CA,39,Republican,,1306 Longworth House Office Building Washington DC 20515-0539,202-225-4111,,RepYoungKim,,,,K000397,,,,,456802,151787,,,Young Kim
Steel,Michelle,Michelle Steel,1955-06-21,F,rep,CA,48,Republican,,1113 Longworth House Office Building Washington DC 20515-0548,202-225-2415,,RepSteel,,,,S001135,,,,,456803,,,,Michelle Steel
Jacobs,Sara,Sara Jacobs,1989-02-01,F,rep,CA,53,Democrat,,1232 Longworth House Office Building Washington DC 20515-0553,202-225-2040,,RepSaraJacobs,,,,J000305,,,,,456804,,,,Sara Jacobs
Boebert,Lauren,Lauren Boebert,1986-12-15,F,rep,CO,3,Republican,,1609 Longworth House Office Building Washington DC 20515-0603,202-225-4761,,RepBoebert,,,,B000825,,,,,456805,,Lauren Boebert,,Lauren Boebert
Cammack,Katherine,Kat Cammack,1988-02-16,F,rep,FL,3,Republican,,1626 Longworth House Office Building Washington DC 20515-0903,202-225-5744,,RepKatCammack,,,,C001039,,,,,456806,,,,Kat Cammack
Franklin,C.,C. Scott Franklin,1964-08-23,M,rep,FL,15,Republican,,1517 Longworth House Office Building Washington DC 20515-0915,202-225-1252,,RepFranklin,,,,F000472,,,,,456807,,,,Scott Franklin (politician)
Donalds,Byron,Byron Donalds,1978-10-28,M,rep,FL,19,Republican,,523 Cannon House Office Building Washington DC 20515-0919,202-225-2536,,,,,,D000032,,,,,456808,,,,Byron Donalds
Gimenez,Carlos,Carlos A. Gimenez,1954-01-17,M,rep,FL,26,Republican,,419 Cannon House Office Building Washington DC 20515-0926,202-225-2778,,RepCarlos,,,,G000593,,,,,456809,81366,Carlos Gimenez,,Carlos A. Giménez
Salazar,Maria,Maria Elvira Salazar,1961-11-01,M,rep,FL,27,Republican,,1616 Longworth House Office Building Washington DC 20515-0927,202-225-3931,,RepMariaSalazar,,,,S000168,,,,,456810,182300,,,Maria Elvira Salazar
Williams,Nikema,Nikema Williams,1978-07-30,F,rep,GA,5,Democrat,,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,,RepNikema,,,,W000788,,,,,456811,,Nikema Williams,,Nikema Williams
Bourdeaux,Carolyn,Carolyn Bourdeaux,1970-06-03,F,rep,GA,7,Democrat,,1319 Longworth House Office Building Washington DC 20515-1007,202-225-4272,,RepBourdeaux,,,,B001312,,,,,456812,178540,,,Carolyn Bourdeaux
Clyde,Andrew,Andrew S. Clyde,1963-11-22,M,rep,GA,9,Republican,,521 Cannon House Office Building Washington DC 20515-1009,202-225-9893,,,,,,C001116,,,,,456813,,,,Andrew Clyde
Greene,Marjorie,Marjorie Taylor Greene,1974-05-27,F,rep,GA,14,Republican,,1023 Longworth House Office Building Washington DC 20515-1014,202-225-5211,,RepMTG,,,,G000596,,,,,456814,,Marjorie Taylor Greene,,Marjorie Taylor Greene
Kahele,Kaialiʻi,Kaiali’i Kahele,1974-03-28,M,rep,HI,2,Democrat,,1205 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,,,,,K000396,,,,,456815,,,,Kai Kahele
